AthensIndex,BrusselsStockExch,GermanyDAX,HangSeng,JakartaIndex,LondonFTSE,MexicoIndex,NewZealandSE,OsakaStockEx,SaoPaoloIndex,Sensex,SeoulComposite,ShanghaiComposite,SwissMarket,TaiwanWeighted,TelAvivSE,TorontoIndex,ViennaIndex
4137.37,3921.5,6024.049805,16063.75,16063.75,6024.299805,19634.210938,3705.070068,17333.310547,38717.0,11564.360352,1379.75,1319.47,8078.5,6660.759766,843.25,12210.900391,4127.560059
4122.34,3912.280029,5970.080078,15805.040039,15805.040039,5964.600098,19272.630859,3702.47998,17059.660156,37952.0,11279.959961,1359.599976,1298.3,8023.299805,6613.970215,835.780029,12110.599609,4139.830078
4114.04,3942.080078,5984.189941,15880.69043,15880.69043,6015.299805,19214.0,3695.120117,17045.339844,37777.0,11307.040039,1338.140015,1294.72,8035.299805,6546.060059,835.780029,12207.0,4105.5
4073.39,3913.75,5914.779785,15745.110352,15745.110352,5959.200195,19132.339844,3687.370117,16938.410156,37492.0,11183.480469,1332.719971,1305.57,7983.399902,6498.029785,844.900024,12190.599609,4053.110107
4054.8,3918.080078,5890.629883,15856.580078,15856.580078,5935.700195,18929.980469,3677.580078,16690.240234,36682.0,11086.030273,1331.310059,1298.79,7972.899902,6453.850098,860.650024,12048.799805,4041.26001
4114.37,3944.350098,5912.259766,15815.870117,15815.870117,5972.200195,19226.320312,3640.439941,16650.099609,37641.0,11079.019531,1330.339966,1295.92,7980.899902,6421.850098,860.650024,12078.5,4050.800049
4158.19,3976.659912,5973.140137,15716.459961,15716.459961,6036.299805,19339.300781,3580.790039,16560.869141,37577.0,10950.299805,1321.22998,1294.7,8045.100098,6376.620117,866.340027,12111.099609,4070.48999
4148.4,3972.48999,5947.109863,15771.169922,15771.169922,5990.100098,19255.869141,3571.22998,16489.369141,37474.0,10840.589844,1312.26001,1302.46,8024.100098,6364.600098,866.340027,12017.900391,4093.330078
4142.11,3977.959961,5932.310059,15642.80957,15642.80957,6007.5,19598.109375,3561.709961,16495.480469,37851.0,10841.349609,1309.829956,1296.71,8064.0,6391.259766,863.659973,11970.700195,4075.899902
4174.53,3955.350098,5902.790039,15929.950195,15929.950195,5991.700195,19581.119141,3547.469971,16624.800781,38204.0,10941.110352,1346.689941,1288.42,8059.399902,6516.52002,864.890015,11929.299805,4059.060059
4148.44,3955.300049,5882.379883,15801.660156,15801.660156,5999.399902,19345.800781,3552.449951,16339.730469,38049.0,10860.040039,1341.119995,1269.46,8047.100098,6528.569824,854.469971,12000.700195,4082.870117
4104.5,3942.290039,5897.790039,15729.040039,15729.040039,5993.299805,19166.429688,3553.469971,16096.209961,38157.0,10878.740234,1335.97998,1274.19,8018.0,6504.97998,854.469971,12085.700195,4046.669922
4026.02,3953.610107,5870.879883,15519.759766,15519.759766,5950.600098,18941.039062,3579.159912,16238.360352,37541.0,10801.719727,1326.300049,1259.04,8034.200195,6460.009766,847.97998,11973.299805,3965.550049
4076.55,3922.02002,5855.160156,15542.070312,15542.070312,5952.799805,18706.189453,3516.98999,16361.509766,36793.0,10803.709961,1338.280029,1259.67,8035.399902,6544.629883,847.97998,11906.700195,3990.439941
4014.52,3901.669922,5804.919922,15445.049805,15445.049805,5907.899902,18420.169922,3487.719971,16115.629883,36891.0,10765.160156,1320.069946,1245.65,7970.600098,6490.680176,835.450012,11833.599609,3946.050049
3997.03,3864.040039,5732.220215,15510.129883,15510.129883,5855.899902,18310.570312,3462.669922,16036.910156,36312.0,10573.540039,1311.209961,1245.17,7860.700195,6486.470215,835.450012,11765.299805,3935.439941
3906.53,3852.189941,5673.359863,15493.089844,15493.089844,5812.899902,18398.820312,3449.47998,15627.490234,37289.0,10508.849609,1314.050049,1250.38,7831.5,6459.569824,831.289978,11737.099609,3906.580078
3919.53,3850.110107,5739.279785,15602.360352,15602.360352,5857.399902,18551.070312,3458.679932,15726.019531,37423.0,10725.669922,1316.670044,1259.92,7864.299805,6494.149902,834.849976,11816.5,3987.060059
4029.02,3882.709961,5754.060059,15811.830078,15811.830078,5897.799805,18991.460938,3420.899902,15901.160156,38354.0,10735.360352,1344.76001,1288.95,7917.200195,6575.779785,842.400024,11883.299805,4064.169922
4029.02,3827.169922,5721.459961,15802.0,15802.0,5858.700195,19189.25,3407.550049,15663.339844,39240.0,10595.429688,1328.949951,1293.3,7916.0,6553.660156,832.080017,11978.700195,4032.929932
4062.87,3852.439941,5783.490234,15882.450195,15882.450195,5833.0,19102.330078,3407.330078,15909.759766,39126.0,10626.780273,1367.699951,1285.67,7926.200195,6642.959961,832.080017,11906.900391,4009.719971
4245.14,3929.120117,5870.790039,15856.049805,15856.049805,5860.5,19100.890625,3377.840088,16101.910156,38610.0,10200.759766,1365.819946,1296.87,7954.299805,6538.220215,806.26001,11810.599609,4135.589844
4237.34,3901.780029,5857.879883,15812.530273,15812.530273,5836.0,19117.720703,3394.399902,16096.099609,38405.0,10244.049805,1361.22998,1288.85,7983.799805,6474.689941,806.26001,11738.599609,4146.620117
4221.28,3900.100098,5862.060059,15635.719727,15635.719727,5872.399902,18780.460938,3410.030029,15781.780273,38246.0,10224.320312,1340.579956,1284.23,8040.5,6530.700195,810.909973,11800.200195,4134.549805
4181.93,3835.469971,5801.040039,15627.240234,15627.240234,5857.700195,18497.380859,3368.429932,15894.94043,38166.0,10168.110352,1346.48999,1288.42,8002.600098,6631.509766,812.460022,11826.400391,4158.589844
4148.78,3802.48999,5793.950195,15598.669922,15598.669922,5863.0,18542.580078,3369.959961,15437.929688,38539.0,10079.299805,1348.25,1267.54,7950.200195,6686.549805,813.580017,11865.799805,4133.200195
4116.27,3794.570068,5795.47998,15475.69043,15475.69043,5846.200195,18480.779297,3333.26001,15713.450195,38422.0,9981.110352,1332.72998,1267.41,7917.100098,6673.75,818.76001,11758.0,4079.469971
4095.17,3782.47998,5789.25,15450.879883,15450.879883,5828.899902,18457.240234,3303.26001,16043.669922,38256.0,10124.299805,1314.319946,1270.63,7906.600098,6683.930176,818.76001,11704.299805,4064.139893
4057.4,3770.77002,5764.370117,15423.259766,15423.259766,5791.5,18169.160156,3323.219971,15932.830078,37239.0,10113.179688,1303.839966,1299.17,7797.200195,6598.490234,822.390015,11557.299805,3979.149902
4066.61,3774.159912,5763.399902,15420.320312,15420.320312,5792.299805,18023.009766,3340.429932,16184.870117,36627.0,10086.629883,1328.209961,1286.33,7882.399902,6612.970215,822.76001,11616.400391,3959.030029
4091.44,3785.340088,5756.330078,15312.089844,15312.089844,5793.5,17883.630859,3348.050049,15877.660156,36114.0,10173.25,1320.790039,1279.64,7889.299805,6562.290039,833.590027,11519.5,3991.169922
4148.58,3793.909912,5701.470215,15425.950195,15425.950195,5764.100098,18298.580078,3347.889893,16257.830078,36975.0,10110.969727,1335.22998,1282.66,7861.600098,6594.919922,830.77002,11651.700195,4022.47998
4118.28,3774.969971,5666.410156,15373.44043,15373.44043,5725.100098,18410.240234,3348.459961,16272.679688,36499.0,10044.820312,1310.98999,1290.06,7831.899902,6624.109863,826.320007,11735.099609,3982.310059
4104.84,3781.310059,5672.919922,15517.009766,15517.009766,5746.799805,18665.060547,3372.459961,16720.990234,36562.0,10082.280273,1332.280029,1282.1,7837.299805,6720.080078,824.940002,11817.299805,4010.72998
4048.72,3766.429932,5657.120117,15429.730469,15429.730469,5759.299805,18862.179688,3378.629883,16659.640625,37262.0,9742.580078,1333.5,1258.05,7840.799805,6594.600098,849.109985,11937.599609,3953.469971
4019.92,3654.179932,5334.299805,15530.570312,15530.570312,5633.799805,18875.410156,3318.929932,15648.889648,37400.0,9549.919922,1326.829956,1252.06,7692.600098,6451.939941,859.869995,11692.400391,3881.429932
3955.67,3651.0,5348.720215,15464.769531,15464.769531,5660.899902,18447.109375,3309.050049,15360.650391,36632.0,9464.900391,1297.430054,1255.77,7702.700195,6381.970215,857.039978,11733.400391,3872.429932
3994.06,3656.969971,5349.02002,15662.080078,15662.080078,5672.399902,18346.230469,3341.969971,15696.69043,36695.0,9520.959961,1324.780029,1255.31,7697.5,6486.629883,858.059998,11605.700195,3846.969971
3968.05,3674.040039,5430.839844,15670.419922,15670.419922,5693.200195,18521.449219,3358.899902,15696.280273,36858.0,9449.839844,1360.640015,1251.58,7771.600098,6512.290039,858.059998,11693.0,3832.030029
3893.96,3638.97998,5395.609863,15481.209961,15481.209961,5663.700195,18265.960938,3328.659912,15341.179688,35805.0,9237.530273,1352.910034,1233.35,7726.5,6498.919922,846.900024,11554.5,3770.290039
3946.91,3646.77002,5460.160156,15576.200195,15576.200195,5699.0,18489.630859,3348.360107,15805.950195,36119.0,9314.129883,1389.579956,1208.44,7785.600098,6711.040039,852.059998,11689.599609,3799.76001
3941.12,3691.070068,5514.640137,15777.719727,15777.719727,5740.200195,18958.289062,3351.570068,16268.030273,36534.0,9311.19043,1421.790039,1202.87,7835.700195,6724.180176,857.950012,11721.0,3822.219971
3889.33,3672.040039,5483.089844,15787.969727,15787.969727,5711.0,18889.199219,3364.73999,16454.949219,35897.0,9374.19043,1416.280029,1221.46,7802.5,6682.350098,841.460022,11604.799805,3791.800049
3885.23,3676.22998,5542.129883,15719.370117,15719.370117,5735.200195,18925.009766,3383.409912,16445.189453,35779.0,9380.879883,1402.579956,1226.7,7798.100098,6725.609863,841.460022,11595.200195,3830.25
3844.79,3638.090088,5494.709961,15569.910156,15569.910156,5688.799805,18912.380859,3381.050049,16124.349609,35049.0,9445.299805,1396.290039,1220.62,7663.700195,6707.399902,826.369995,11597.599609,3788.870117
3767.91,3639.330078,5516.529785,15271.129883,15271.129883,5691.200195,18608.339844,3375.97998,16425.369141,34936.0,9617.740234,1395.51001,1197.27,7703.299805,6709.870117,822.76001,11507.700195,3772.47998
3754.71,3638.459961,5523.620117,15200.05957,15200.05957,5714.600098,18669.230469,3374.459961,16361.540039,35002.0,9648.080078,1402.109985,1180.96,7723.700195,6616.439941,856.419983,11501.5,3763.889893
3658.17,3575.189941,5458.580078,15045.589844,15045.589844,5638.299805,17832.800781,3357.429932,16344.200195,33456.0,9323.25,1379.369995,1169.86,7620.0,6575.529785,822.98999,11296.299805,3667.030029
3637.84,3567.209961,5447.149902,15101.540039,15101.540039,5622.799805,17690.699219,3344.790039,16194.610352,33138.0,9257.509766,1368.160034,1157.03,7559.100098,6524.399902,817.609985,11261.200195,3652.659912
3579.75,3544.469971,5398.279785,15182.530273,15182.530273,5597.0,17768.900391,3309.659912,15941.370117,33513.0,9372.299805,1350.869995,1135.24,7515.200195,6417.200195,831.559998,11255.400391,3625.149902
3610.7,3542.129883,5397.22998,15221.419922,15221.419922,5587.399902,17781.509766,3318.52002,15957.570312,33517.0,9339.169922,1354.160034,1130.76,7547.5,6471.890137,829.719971,11247.299805,3586.47998
3612.99,3509.110107,5356.600098,15169.169922,15169.169922,5547.899902,17680.949219,3319.320068,15641.259766,33067.0,9346.240234,1341.0,1136.34,7516.700195,6427.839844,820.530029,11180.599609,3586.830078
3626.87,3501.310059,5350.180176,15182.889648,15182.889648,5539.799805,17666.410156,3317.040039,15391.480469,33005.0,9394.269531,1339.400024,1131.75,7532.899902,6431.419922,812.299988,11154.299805,3571.389893
3629.98,3495.280029,5353.660156,15029.80957,15029.80957,5531.600098,17737.589844,3281.899902,15173.070312,33292.0,9284.459961,1321.040039,1127.51,7491.0,6350.689941,818.840027,11136.599609,3586.620117
3603.79,3443.959961,5295.819824,15059.019531,15059.019531,5495.299805,17922.470703,3234.669922,15254.44043,33193.0,9170.400391,1337.680054,1123.56,7458.0,6258.470215,818.840027,11092.799805,3577.870117
3555.91,3462.629883,5286.759766,14976.259766,14976.259766,5521.100098,18054.029297,3207.949951,15464.580078,33629.0,9241.759766,1334.27002,1125.39,7516.299805,6235.350098,813.890015,11095.799805,3582.0
3531.25,3457.860107,5310.279785,14942.620117,14942.620117,5507.200195,17819.679688,3196.719971,15778.860352,33420.0,9263.900391,1336.47998,1117.85,7577.399902,6261.180176,813.820007,11137.400391,3581.280029
3512.82,3448.050049,5282.129883,14910.509766,14910.509766,5517.399902,17554.480469,3183.310059,15404.049805,32922.0,9067.280273,1317.420044,1113.48,7567.399902,6264.359863,798.700012,11132.0,3591.040039
3534.92,3464.469971,5266.75,15134.950195,15134.950195,5528.799805,17244.189453,3227.570068,15484.660156,32757.0,8895.80957,1324.75,1099.61,7588.799805,6329.52002,796.650024,11131.400391,3617.439941
3515.62,3458.51001,5300.850098,14990.610352,14990.610352,5538.799805,17424.429688,3225.149902,15423.379883,33223.0,8815.530273,1321.060059,1087.79,7612.0,6350.52002,798.679993,11096.799805,3576.159912
3508.07,3445.610107,5266.859863,15158.820312,15158.820312,5510.399902,17271.060547,3266.939941,15551.30957,32701.0,8823.30957,1315.150024,1079.2,7584.799805,6348.310059,798.109985,11008.799805,3564.679932
3499.77,3458.899902,5307.990234,15200.379883,15200.379883,5528.100098,17150.990234,3297.23999,15421.599609,32832.0,8961.610352,1310.119995,1094.29,7589.299805,6228.950195,790.780029,11005.200195,3569.98999
3480.87,3432.669922,5266.549805,15068.030273,15068.030273,5486.100098,17133.830078,3292.25,15130.5,32617.0,8944.780273,1305.97998,1098.75,7536.899902,6179.819824,790.780029,10999.599609,3547.110107
3441.64,3394.139893,5193.399902,14937.139648,14937.139648,5423.200195,16830.960938,3317.77002,14872.150391,31917.0,8788.80957,1297.439941,1099.26,7407.5,6203.470215,790.549988,10824.099609,3493.370117
3496.87,3406.030029,5199.47998,15028.759766,15028.759766,5491.0,16694.949219,3302.429932,14927.700195,31652.0,8931.160156,1279.380005,1096.99,7440.700195,6139.509766,791.059998,10942.599609,3496.469971
3501.21,3413.699951,5176.589844,15100.0,15100.0,5477.399902,16836.109375,3310.439941,14986.94043,31358.0,8994.94043,1293.73999,1110.82,7427.5,6203.839844,785.109985,10939.200195,3494.159912
3484.13,3421.73999,5194.27002,15081.469727,15081.469727,5523.799805,16879.369141,3324.22998,14784.290039,31920.0,8853.209961,1293.219971,1114.92,7498.700195,6128.200195,774.320007,11002.599609,3493.340088
3486.43,3399.310059,5187.97998,15084.389648,15084.389648,5511.0,16750.439453,3316.689941,14742.580078,31945.0,8744.040039,1291.709961,1113.37,7473.899902,6111.890137,774.320007,11081.799805,3474.449951
3504.86,3394.389893,5174.720215,14885.650391,14885.650391,5517.200195,16866.839844,3327.350098,14708.320312,31489.0,8534.969727,1244.5,1098.66,7467.700195,6059.189941,762.669983,10892.799805,3418.77002
3482.08,3386.669922,5170.609863,14885.570312,14885.570312,5497.899902,16767.070312,3333.97998,14680.429688,31110.0,8610.740234,1268.800049,1119.94,7452.299805,6103.419922,760.659973,10817.299805,3391.399902
3509.2,3370.659912,5123.5,14883.320312,14883.320312,5498.899902,16545.439453,3326.02002,14623.120117,31102.0,8686.650391,1272.25,1117.0,7431.399902,6106.740234,765.530029,10722.099609,3401.629883
3486.52,3363.610107,5099.720215,14787.980469,14787.980469,5460.0,16455.390625,3324.620117,14411.790039,31087.0,8649.519531,1269.349976,1095.31,7329.899902,6020.939941,765.530029,10733.099609,3392.850098
3440.18,3363.719971,5081.459961,14650.540039,14650.540039,5430.0,16310.679688,3334.76001,14170.870117,30482.0,8595.919922,1267.160034,1095.89,7268.5,6046.200195,753.330017,10727.0,3349.310059
3442.2,3388.459961,5092.430176,14629.490234,14629.490234,5470.0,16293.530273,3284.439941,14116.040039,30219.0,8494.290039,1257.630005,1088.65,7313.0,6083.620117,762.830017,10684.700195,3352.389893
3422.36,3390.540039,5090.75,14740.599609,14740.599609,5465.100098,16137.070312,3269.439941,14155.05957,30511.0,8471.040039,1256.119995,1090.19,7351.299805,6075.259766,773.27002,10669.400391,3341.73999
3391.42,3362.26001,5015.549805,14633.330078,14633.330078,5423.5,16153.080078,3281.560059,14080.879883,30725.0,8308.929688,1234.430054,1088.3,7243.100098,5988.370117,773.27002,10565.299805,3331.969971
3417.73,3337.330078,5011.379883,14597.549805,14597.549805,5439.799805,15981.179688,3302.0,14072.200195,30666.0,8308.780273,1227.589966,1108.15,7238.5,5971.060059,781.599976,10656.5,3326.409912
3415.98,3336.580078,5008.830078,14403.200195,14403.200195,5460.899902,15930.709961,3324.189941,14036.730469,30971.0,8317.799805,1226.709961,1110.15,7257.5,5849.629883,771.280029,10616.200195,3346.379883
3410.92,3329.810059,5024.200195,14365.790039,14365.790039,5460.799805,15944.150391,3316.449951,14061.599609,30952.0,8206.830078,1218.469971,1100.65,7253.700195,5860.390137,774.570007,10681.200195,3362.050049
3307.32,3264.26001,4929.069824,14386.370117,14386.370117,5317.299805,15759.730469,3293.159912,13606.5,30194.0,7892.319824,1158.109985,1092.82,7036.600098,5764.299805,765.369995,10383.299805,3298.73999
3269.5,3224.310059,4825.640137,14215.830078,14215.830078,5213.399902,15579.679688,3270.75,13346.540039,29318.0,7685.640137,1140.719971,1080.87,6874.899902,5632.970215,753.859985,10312.299805,3202.399902
3269.5,3233.399902,4806.049805,14381.05957,14381.05957,5182.799805,15437.629883,3286.959961,13417.080078,29133.0,7798.490234,1166.359985,1097.78,6919.600098,5661.180176,753.859985,10245.5,3190.780029
3265.85,3265.169922,4872.970215,14424.879883,14424.879883,5182.100098,15367.870117,3267.969971,13280.620117,29498.0,7991.740234,1181.280029,1121.92,6939.700195,5721.310059,751.650024,10363.700195,3195.199951
3247.46,3239.139893,4838.399902,14487.849609,14487.849609,5142.100098,14903.360352,3240.889893,13199.950195,29176.0,8068.950195,1183.47998,1141.32,6851.600098,5738.759766,751.650024,10290.900391,3138.350098
3266.41,3255.47998,4864.25,14408.94043,14408.94043,5164.100098,14821.099609,3288.969971,13190.459961,28344.0,7935.120117,1162.22998,1135.95,6885.399902,5748.0,751.650024,10190.700195,3153.97998
3276.81,3238.75,4845.97998,14372.759766,14372.759766,5167.899902,15111.950195,3301.47998,13129.490234,29297.0,7971.060059,1153.130005,1134.61,6820.399902,5694.160156,736.400024,10425.799805,3155.0
3340.9,3289.449951,4947.180176,14597.400391,14597.400391,5263.899902,15084.839844,3346.850098,13352.240234,29068.0,8122.25,1186.219971,1141.2,6946.0,5830.790039,764.169983,10345.099609,3220.209961
3340.63,3291.959961,4978.830078,14541.349609,14541.349609,5286.5,15282.730469,3358.610107,13400.290039,30242.0,8202.620117,1176.359985,1131.38,6883.399902,5826.27002,764.169983,10553.400391,3226.719971
3331.9,3309.26001,4975.560059,14485.879883,14485.879883,5275.0,14892.879883,3351.620117,13420.540039,29770.0,8201.730469,1190.170044,1139.55,6871.200195,5969.069824,764.169983,10488.799805,3201.620117
3351.2,3300.459961,4950.069824,14621.830078,14621.830078,5265.200195,14924.730469,3362.959961,13449.240234,29880.0,8376.900391,1193.439941,1152.61,6868.100098,5960.109863,764.169983,10429.700195,3242.159912
3353.84,3329.620117,5007.77002,14847.790039,14847.790039,5362.299805,15447.589844,3400.25,13227.740234,29973.0,8491.55957,1201.01001,1155.61,6947.0,6081.839844,757.580017,10612.200195,3336.699951
3349.17,3339.77002,5017.27002,14839.299805,14839.299805,5372.399902,15247.599609,3406.0,13359.509766,29227.0,8528.700195,1202.48999,1155.61,6939.200195,6095.810059,757.580017,10562.200195,3353.110107
3385.53,3363.290039,5069.419922,15161.030273,15161.030273,5427.799805,15720.349609,3446.419922,13689.889648,30164.0,8724.469727,1227.400024,1155.61,7026.399902,6135.009766,753.590027,10748.099609,3439.199951
3390.2,3373.830078,5138.02002,15382.209961,15382.209961,5494.399902,15933.410156,3468.23999,13738.839844,31284.0,8799.959961,1242.780029,1155.61,7042.299805,6142.120117,753.590027,10960.599609,3494.26001
3381.96,3328.800049,5044.120117,15428.519531,15428.519531,5477.700195,16120.080078,3452.790039,13574.299805,31584.0,8634.480469,1221.01001,1155.61,6898.899902,6118.609863,753.590027,11011.799805,3457.449951
3348.09,3324.570068,5021.169922,15431.25,15431.25,5478.200195,15841.839844,3444.72998,13617.240234,31209.0,8650.169922,1231.219971,1155.48,6860.399902,6009.990234,753.590027,11018.5,3423.850098
3333.44,3343.649902,5048.740234,15221.459961,15221.459961,5494.799805,15869.330078,3449.409912,13435.910156,31317.0,8606.030273,1228.569946,1131.77,6904.799805,5931.379883,749.200012,11042.299805,3423.080078
3310.22,3320.73999,4965.879883,15189.879883,15189.879883,5447.299805,15801.80957,3431.929932,13310.040039,30875.0,8525.519531,1209.630005,1133.24,6852.0,5945.049805,741.710022,11067.200195,3387.100098
3298.82,3328.169922,4998.160156,15274.30957,15274.30957,5453.100098,15765.530273,3412.570068,13392.629883,31141.0,8478.910156,1206.410034,1155.04,6852.200195,5930.200195,729.929993,11005.5,3377.300049
3215.48,3287.070068,4849.009766,15179.950195,15179.950195,5385.700195,15661.129883,3405.129883,13159.360352,30678.0,8221.639648,1199.969971,1159.96,6735.799805,5972.060059,727.299988,10870.799805,3387.879883
3211.04,3284.620117,4875.220215,15223.620117,15223.620117,5369.700195,15734.410156,3426.570068,13196.570312,30837.0,8487.139648,1196.670044,1187.99,6761.0,6067.339844,735.809998,10957.099609,3399.540039
3243.59,3288.75,4962.859863,15241.860352,15241.860352,5416.399902,15563.469727,3407.76001,13148.570312,30059.0,8500.280273,1190.930054,1212.62,6835.700195,6105.350098,740.380005,10903.5,3426.899902
3264.37,3265.47998,4905.97998,15041.019531,15041.019531,5383.5,15428.780273,3415.689941,12986.780273,29366.0,8283.759766,1169.589966,1217.28,6752.799805,6082.560059,744.650024,10966.299805,3398.409912
3245.49,3266.340088,4911.169922,15086.620117,15086.620117,5347.399902,15221.389648,3405.639893,12834.25,29050.0,8189.47998,1170.77002,1217.26,6731.600098,6148.700195,745.320007,10932.400391,3405.570068
3237.75,3249.929932,4901.879883,15070.55957,15070.55957,5338.0,15087.290039,3372.870117,12901.950195,28873.0,8193.959961,1158.119995,1207.16,6696.399902,6169.080078,738.700012,10825.200195,3389.22998
3247.6,3261.929932,4989.97998,15199.790039,15199.790039,5375.100098,15190.169922,3367.120117,12896.429688,29086.0,8138.419922,1158.359985,1188.21,6727.200195,6164.97998,740.630005,10885.200195,3401.540039
3259.4,3249.370117,5005.930176,15165.769531,15165.769531,5359.299805,15212.879883,3385.98999,12692.040039,29308.0,8060.009766,1152.5,1189.62,6703.600098,6119.060059,729.640015,10898.200195,3364.540039
3276.55,3242.050049,4992.75,15166.169922,15166.169922,5340.799805,15055.919922,3385.419922,12533.889648,28828.0,8052.560059,1145.26001,1194.41,6681.700195,6149.879883,729.640015,10777.200195,3335.209961
3299.43,3251.189941,4968.279785,15160.780273,15160.780273,5359.200195,15030.620117,3362.179932,12599.429688,28855.0,7946.779785,1122.650024,1173.32,6609.799805,6140.140137,732.549988,10798.099609,3307.149902
3288.64,3221.810059,4837.810059,15221.889648,15221.889648,5326.899902,14772.700195,3379.899902,12600.0,28319.0,7899.77002,1115.829956,1188.85,6532.100098,6116.049805,726.099976,10771.900391,3333.949951
3231.48,3223.97998,4829.689941,14903.549805,14903.549805,5296.899902,14243.19043,3353.110107,12413.599609,28045.0,7805.430176,1083.329956,1162.8,6517.200195,6033.470215,715.070007,10668.900391,3285.22998
3205.99,3211.23999,4791.720215,14922.219727,14922.219727,5255.799805,14008.200195,3351.620117,12453.139648,27604.0,7745.0,1072.609985,1146.39,6473.200195,6032.120117,716.640015,10573.099609,3261.310059
3186.35,3206.679932,4812.240234,14836.969727,14836.969727,5228.100098,14327.200195,3329.26001,12309.830078,27385.0,7634.430176,1063.160034,1154.43,6463.700195,6049.439941,709.380005,10558.400391,3248.379883
3221.84,3205.129883,4783.799805,14982.889648,14982.889648,5228.100098,14444.839844,3332.969971,12439.480469,27095.0,7680.220215,1086.550049,1171.86,6445.399902,6136.549805,707.559998,10484.099609,3226.199951
3222.27,3228.469971,4856.009766,14889.099609,14889.099609,5255.700195,14604.610352,3365.540039,12405.160156,27402.0,7660.419922,1097.290039,1172.47,6485.0,6109.660156,707.559998,10538.900391,3236.560059
3231.49,3234.48999,4915.950195,14873.849609,14873.849609,5275.200195,14603.0,3376.26001,12502.259766,26712.0,7612.0,1094.209961,1167.14,6537.0,6127.240234,710.820007,10509.700195,3195.939941
3277.89,3244.449951,4917.740234,14973.889648,14973.889648,5300.200195,14717.910156,3387.409912,12472.929688,26769.0,7615.990234,1115.839966,1149.96,6565.299805,6195.180176,718.47998,10480.0,3214.47998
3316.0,3270.909912,4941.689941,15218.629883,15218.629883,5318.399902,14770.269531,3384.699951,12452.509766,27261.0,7750.600098,1116.680054,1158.6,6623.299805,6206.649902,725.539978,10525.5,3210.97998
3326.64,3272.110107,4929.910156,15038.610352,15038.610352,5312.600098,14678.160156,3356.580078,12291.730469,26644.0,7780.759766,1089.880005,1150.18,6636.600098,6158.939941,726.919983,10502.099609,3179.610107
3304.83,3252.830078,4851.27002,15148.089844,15148.089844,5269.299805,14619.980469,3366.530029,12307.370117,26900.0,7811.330078,1092.709961,1148.04,6596.399902,6205.089844,726.919983,10391.299805,3154.649902
3278.25,3279.300049,4871.459961,15449.580078,15449.580078,5292.700195,14560.330078,3378.139893,12273.120117,27416.0,7859.529785,1113.25,1192.83,6631.399902,6241.919922,719.640015,10500.700195,3191.290039
3280.28,3285.01001,4883.810059,15443.620117,15443.620117,5322.399902,14559.19043,3356.939941,12315.669922,27080.0,7768.240234,1116.930054,1177.28,6634.600098,6242.399902,708.909973,10534.799805,3227.149902
3277.73,3286.699951,4937.330078,15450.950195,15450.950195,5345.799805,14673.219727,3340.0,12261.679688,26951.0,7767.490234,1130.219971,1167.92,6647.5,6350.899902,697.219971,10683.099609,3235.22998
3309.62,3302.51001,4953.930176,15445.200195,15445.200195,5358.600098,14768.950195,3330.419922,12263.320312,26633.0,7816.509766,1123.77002,1183.58,6680.5,6353.709961,697.219971,10699.900391,3238.77002
3323.66,3314.810059,4990.569824,15346.410156,15346.410156,5377.5,14702.580078,3324.300049,12098.080078,27117.0,7729.819824,1104.859985,1165.03,6689.200195,6356.839844,699.98999,10671.400391,3260.659912
3300.24,3300.629883,4909.47998,15047.839844,15047.839844,5363.700195,14673.339844,3339.699951,11900.320312,27291.0,7595.569824,1099.77002,1152.53,6638.899902,6380.0,693.590027,10585.900391,3220.280029
3310.5,3253.560059,4837.859863,15108.94043,15108.94043,5344.299805,14596.769531,3343.399902,11778.980469,26711.0,7606.169922,1086.640015,1138.88,6634.299805,6380.029785,695.460022,10614.400391,3185.939941
3297.53,3256.459961,4874.060059,15111.540039,15111.540039,5315.5,14612.219727,3354.050049,11883.30957,26470.0,7797.080078,1111.390015,1102.59,6617.299805,6446.009766,710.869995,10626.700195,3203.679932
3314.52,3269.73999,4923.120117,15118.5,15118.5,5332.299805,14615.959961,3349.060059,11981.799805,26714.0,7756.470215,1117.109985,1107.7,6658.100098,6455.569824,711.890015,10598.799805,3204.159912
3289.15,3251.649902,4932.870117,15137.080078,15137.080078,5327.5,14677.660156,3358.659912,11940.200195,26789.0,7756.040039,1118.829956,1104.04,6672.200195,6343.540039,710.77002,10621.200195,3166.870117
3272.27,3234.050049,4890.850098,14978.879883,14978.879883,5290.899902,14582.5,3372.879883,11946.919922,26298.0,7669.450195,1115.97998,1088.95,6609.399902,6307.930176,691.469971,10422.900391,3166.199951
3271.78,3228.01001,4886.5,14880.980469,14880.980469,5282.299805,14409.660156,3359.280029,11899.599609,26042.0,7635.419922,1111.290039,1083.03,6600.899902,6311.97998,696.159973,10422.900391,3126.209961
3307.56,3217.810059,4855.350098,14801.860352,14801.860352,5263.600098,14173.379883,3357.969971,11835.080078,25338.0,7605.029785,1093.030029,1089.91,6560.100098,6327.25,700.039978,10500.700195,3080.370117
3281.06,3198.570068,4843.490234,14769.929688,14769.929688,5256.200195,14067.730469,3348.22998,11737.959961,24868.0,7552.77002,1090.599976,1072.81,6521.0,6366.160156,694.76001,10367.900391,3062.889893
